"species","leaf","water.potential","fresh.weight","unique_id","inv.water.potential","saturated.water.content","relative.water.content","relative.water.deficit","osm.pot.fullturgor","max.psip","osmotic.potential","pressure.potential","apoplastic.fraction","sym.rwc","sym.rwd","relative.water.deficit.attlp","relative.water.content.attlp","sym.rwd.attlp","sym.rwc.attlp","leaf.waterpotential.attlp","modulus","modulus_sym","cap.ft.bulk","cap.ft.sym","cap.tlp.bulk","cap.tlp.sym"
"acne",2,-0.898,1.524,"acne_2",1.11358574610245,1.58006235074738,96.4518899699839,3.54811003001609,-1.41094865840339,1.41094865840339,-1.4640612416938,0.566061241693802,2.19548637263588,96.3722430607503,3.62775693924966,7.19205138277182,92.8079486172282,7.35349639401468,92.6465036059853,-1.52293783735648,19.6181671029665,19.18745291766,0.0741905050379035,0.0758559112318373,0.345466936853613,0.353221874984057
"acne",2,-1.041,1.50423,"acne_2",0.96061479346782,1.58006235074738,95.200673523326,4.79932647667397,-1.41094865840339,1.41094865840339,-1.48375753563871,0.442757535638715,2.19548637263588,95.0929396827641,4.9070603172359,7.19205138277182,92.8079486172282,7.35349639401468,92.6465036059853,-1.52293783735648,19.6181671029665,19.18745291766,0.0741905050379035,0.0758559112318373,0.345466936853613,0.353221874984057
"acne",2,-1.182,1.48365,"acne_2",0.846023688663283,1.58006235074738,93.898193276881,6.10180672311901,-1.41094865840339,1.41094865840339,-1.50483177593024,0.322831775930241,2.19548637263588,93.7612217505964,6.23877824940364,7.19205138277182,92.8079486172282,7.35349639401468,92.6465036059853,-1.52293783735648,19.6181671029665,19.18745291766,0.0741905050379035,0.0758559112318373,0.345466936853613,0.353221874984057
"acne",2,-1.494,1.41095,"acne_2",0.669344042838019,1.58006235074738,89.2971090243758,10.7028909756242,-1.41094865840339,1.41094865840339,-1.58432349578701,0.090323495787008,2.19548637263588,89.0568537394887,10.9431462605113,7.19205138277182,92.8079486172282,7.35349639401468,92.6465036059853,-1.52293783735648,19.6181671029665,19.18745291766,0.0741905050379035,0.0758559112318373,0.345466936853613,0.353221874984057
"acne",2,-1.607,1.3726,"acne_2",0.622277535780958,1.58006235074738,86.8699896146981,13.1300103853019,-1.41094865840339,1.41094865840339,-1.6297367212634,0.022736721263398,2.19548637263588,86.5752510816348,13.4247489183652,7.19205138277182,92.8079486172282,7.35349639401468,92.6465036059853,-1.52293783735648,19.6181671029665,19.18745291766,0.0741905050379035,0.0758559112318373,0.345466936853613,0.353221874984057
"acne",2,-1.829,1.24941,"acne_2",0.546746856205577,1.58006235074738,79.0734618421244,20.9265381578756,-1.41094865840339,1.41094865840339,-1.7950153661772,-0.0339846338228036,2.19548637263588,78.6037091932118,21.3962908067882,7.19205138277182,92.8079486172282,7.35349639401468,92.6465036059853,-1.52293783735648,19.6181671029665,19.18745291766,0.0741905050379035,0.0758559112318373,0.345466936853613,0.353221874984057
"acne",2,-2.073,1.09505,"acne_2",0.482392667631452,1.58006235074738,69.3042271073693,30.6957728926307,-1.41094865840339,1.41094865840339,-2.0563215130768,-0.0166784869232037,2.19548637263588,68.6151776086922,31.3848223913078,7.19205138277182,92.8079486172282,7.35349639401468,92.6465036059853,-1.52293783735648,19.6181671029665,19.18745291766,0.0741905050379035,0.0758559112318373,0.345466936853613,0.353221874984057
"acne",2,-2.471,0.90493,"acne_2",0.404694455685957,1.58006235074738,57.2717905449722,42.7282094550278,-1.41094865840339,1.41094865840339,-2.50556295238196,0.0345629523819553,2.19548637263588,56.3126405210473,43.6873594789527,7.19205138277182,92.8079486172282,7.35349639401468,92.6465036059853,-1.52293783735648,19.6181671029665,19.18745291766,0.0741905050379035,0.0758559112318373,0.345466936853613,0.353221874984057
"acne",4,-0.182,0.78865,"acne_4",5.49450549450549,0.799832328083862,98.6019159652309,1.39808403476907,-1.51091442857012,1.51091442857012,-1.53512787851019,1.35312787851019,11.3617521011584,98.4227079529317,1.57729204706825,7.95864051329997,92.0413594867,8.97878816646146,91.0212118335385,-1.65995859441348,18.984579414602,16.8275985640674,0.0707998380361205,0.0798750423371645,0.214466907146093,0.241957520855843
"acne",4,-0.897,0.77326,"acne_4",1.11482720178372,0.799832328083862,96.677762682146,3.32223731785398,-1.51091442857012,1.51091442857012,-1.5697500007505,0.672750000750502,11.3617521011584,96.2519144989808,3.74808550101925,7.95864051329997,92.0413594867,8.97878816646146,91.0212118335385,-1.65995859441348,18.984579414602,16.8275985640674,0.0707998380361205,0.0798750423371645,0.214466907146093,0.241957520855843
"acne",4,-1.132,0.75637,"acne_4",0.88339222614841,0.799832328083862,94.5660700927176,5.43392990728243,-1.51091442857012,1.51091442857012,-1.60958963316208,0.477589633162084,11.3617521011584,93.8695427356778,6.13045726432217,7.95864051329997,92.0413594867,8.97878816646146,91.0212118335385,-1.65995859441348,18.984579414602,16.8275985640674,0.0707998380361205,0.0798750423371645,0.214466907146093,0.241957520855843
"acne",4,-1.355,0.743827,"acne_4",0.738007380073801,0.799832328083862,92.9978664130728,7.00213358692724,-1.51091442857012,1.51091442857012,-1.64050933587844,0.285509335878441,11.3617521011584,92.1003249128769,7.89967508712314,7.95864051329997,92.0413594867,8.97878816646146,91.0212118335385,-1.65995859441348,18.984579414602,16.8275985640674,0.0707998380361205,0.0798750423371645,0.214466907146093,0.241957520855843
"acne",4,-1.625,0.70722,"acne_4",0.615384615384615,0.799832328083862,88.4210321548603,11.5789678451397,-1.51091442857012,1.51091442857012,-1.73794522321262,0.112945223212624,11.3617521011584,86.9368267992457,13.0631732007543,7.95864051329997,92.0413594867,8.97878816646146,91.0212118335385,-1.65995859441348,18.984579414602,16.8275985640674,0.0707998380361205,0.0798750423371645,0.214466907146093,0.241957520855843
"acne",4,-1.908,0.65536,"acne_4",0.524109014675052,0.799832328083862,81.9371732035425,18.0628267964575,-1.51091442857012,1.51091442857012,-1.89761259063902,-0.0103874093609753,11.3617521011584,79.6218593839177,20.3781406160823,7.95864051329997,92.0413594867,8.97878816646146,91.0212118335385,-1.65995859441348,18.984579414602,16.8275985640674,0.0707998380361205,0.0798750423371645,0.214466907146093,0.241957520855843
